date,station,pms_ls,pms_rtt,pms_topp,ago_ls,ago_rtt,ago_topp,pmscl_stock,pms_prod,agocl_stock,ago_prod,pms_var,ago_var
Sun.22.JUNE,danch,198.68,,,86.74,,,2230,,2430,,-1.32,6.74
Sun.22.JUNE,aman,445.4,,,78.09,,,6200,,1270,,5.4,8.09
Sun.22.JUNE,bego,1568.87,,,711.31,,,8840,,7710,,-21.13,21.31
Sun.22.JUNE,teach,102.64,,,160.81,,,3480,,11020,,52.64,-19.19
Sun.22.JUNE,asiak,511.73,,,581.8,,,6940,,9120,,1.73,271.8
Sun.22.JUNE,adeis,,,,,,,,,,,0,0
Sun.22.JUNE,kofo,78.97,,,301.24,,,3060,,1870,,-1.03,21.24
Sun.22.JUNE,ason,76.73,,,321.37,,,7540,,2230,,16.73,-8.63
Sun.22.JUNE,akiman,424.29,,72,83.03,,,5290,4500,3800,,-47.71,13.03
Sun.22.JUNE,asonk,,,,,,,,,,,0,0
Sun.22.JUNE,ynkrum,,,,,,,,,,,0,0
Sun.22.JUNE,essien,324.02,,,223.28,,,4000,,4620,,4.02,3.28
Sun.22.JUNE,tred,,,,,,,,,,,0,0
Sun.22.JUNE,paky,277.1,,,312.846,,18,6640,,10790,2250,7.1,-25.154
Sun.22.JUNE,obua,207.86,,,526.82,,,14330,,12060,,7.86,-3.18
Sun.22.JUNE,akapo,,,,,,,,,,,0,0
Sun.22.JUNE,konko,186.95,,,107.64,,,8760,,4690,,-13.05,7.64
Sun.22.JUNE,kodi,141.33,,,653.78,,,1730,,7630,,-18.67,-6.22
Sun.22.JUNE,hema,478.01,,,344.56,,,16310,,17400,,8.01,-5.44
Sun.22.JUNE,toas,5910.13,,,8651.15,,252,6570,,55140,31500,60.13,-80.85
Sun.22.JUNE,otaf,231.42,,,162.99,20,,2660,,3640,,1.42,2.99
Sun.22.JUNE,aboab,138.28,,,106.92,,18,6710,,2820,2250,-11.72,-201.08
Sun.22.JUNE,asuos,276.36,,,329.1,,,10910,,5440,,6.36,-10.9
Sun.22.JUNE,akrop,295.26,,,322.36,,,10210,,5930,,-14.74,2.36
Sun.22.JUNE,tep,321.26,,,147.7,,,3630,,4350,,-8.74,7.7
Sun.22.JUNE,anyi,305.65,,,55.98,,,8000,,4030,,25.65,-24.02
Sun.22.JUNE,ahen,68.16,,,1456.09,,,5100,,17220,,-1.84,6.09
Sun.22.JUNE,abof1,351.44,,,5168.52,,,10510,,10050,,-18.56,28.52
Sun.22.JUNE,abof2,133.3,,,646.92,,,2830,,4460,,3.3,6.92
Sun.22.JUNE,nyin,371.36,,,902.04,,,10290,,13440,,-18.64,-27.96
Sun.22.JUNE,adank,0,,,0,,,520,,960,,0,0
Sun.22.JUNE,aboas,850.18,,,1412.127,,,18580,,7260,,10.18,12.127
Sun.22.JUNE,atagogo,303.47,,,352.16,,,1550,,2840,,-6.53,12.16
Sun.22.JUNE,wiam,1024.1,,,312.16,,,12290,,5740,,-5.9,12.16
Sun.22.JUNE,agon,1664.57,,,328.259,,,32560,,13200,,24.57,28.259
Sun.22.JUNE,droman,140.32,,,19.56,,,3660,,3000,,-9.68,-0.44
Sun.22.JUNE,ejur,227.5,,,95.43,,,7510,,9370,,7.5,-4.57
Sun.22.JUNE,agon2,408.86,,,388.8,,,9160,,6360,,-21.14,28.8
Sun.22.JUNE,kube,193.3,,,266.51,,,2090,,2980,,-16.7,16.51
Sun.22.JUNE,suny,180.17,,,69.71,,,5350,,6820,,10.17,-0.29
Sun.22.JUNE,yawh,522.53,,,101.8,,,9850,,8750,,12.53,11.8
Sun.22.JUNE,mantuk,123.06,,,78.86,,,4280,,4480,,3.06,-1.14
Sun.22.JUNE,drob,290.96,,,135,,,12410,,4750,,10.96,-5
Sun.22.JUNE,afrisi,395.31,,,23.72,,,7680,,3050,,5.31,-6.28
Sun.22.JUNE,ntrotr,726.94,,144,1595.73,,,23550,18000,19320,,-7.06,35.73
Sun.22.JUNE,chira,188.76,,,735.64,,,5300,,19130,,-1.24,5.64
Sun.22.JUNE,nsoatr,699.6,,,488.97,,,19190,,15390,,9.6,8.97
Sun.22.JUNE,tnkwae,228.13,,36,100,,,5580,4500,8240,,2.13,0
Sun.22.JUNE,tforik,606.41,,,11.83,,,7350,,2340,,-13.59,1.83
Sun.22.JUNE,wkoase,514.68,,,206.63,,,9560,,1200,,-5.32,-13.37
Sun.22.JUNE,mks1,241.15,,,256.9,,24,9160,,3570,3000,31.15,-37.1
Sun.22.JUNE,mks2,208.98,,,12.61,,,8340,,6780,,-1.02,12.61
Sun.22.JUNE,mks3,338.53,,,880.77,,,6290,,19330,,-11.47,30.77
Sun.22.JUNE,mks4,,,,,,,,,,,0,0
Sun.22.JUNE,salt1,98.67,,,8.67,,,9180,,2450,,28.67,-1.33
Sun.22.JUNE,salt2,333.59,,,110.94,,,7190,,1400,,-6.41,10.94
Sun.22.JUNE,afosu,123.07,,,313.23,,,3750,,4950,,23.07,-36.77
Sun.22.JUNE,asik,1299.57,,,160.17,,,7220,,5400,,-20.43,10.17
Sun.22.JUNE,ajuk,536.61,,,190.42,,,7860,,4900,,-23.39,-9.58
Sun.22.JUNE,jamr,1484.67,,,265.2,,,6600,,3070,,4.67,5.2
Sun.22.JUNE,kunt,517.6,,,189.29,,,7140,,4130,,7.6,-0.71
Sun.22.JUNE,kas1,319.85,,,225.94,,,5580,,3560,,19.85,-14.06
Sun.22.JUNE,kas2,147.89,,,7.89,,,3230,,1620,,-2.11,-2.11
Sun.22.JUNE,kas3,417.29,,,156.15,,,6010,2250,2550,,-12.71,16.15
Sun.22.JUNE,fett,876.57,,,1890.08,,,26130,,20100,,26.57,-9.92
Sun.22.JUNE,apajn,347.39,,,166.73,,,8140,,2920,,-12.61,6.73
Sun.22.JUNE,eshie,674.98,,,74.52,,,5350,,1920,,-25.02,14.52
Sun.22.JUNE,swed,278.81,,,67.19,,,3260,,4560,,8.81,-2.81
Sun.22.JUNE,ccoast,810.31,,,250,,,15200,,4340,,90.31,-10
Sun.22.JUNE,jukw,1523.75,,,422.3,,36,20970,,7260,4500,43.75,-23.7
Sun.22.JUNE,ankwant,111.51,,,107.97,,,2360,,5670,,-28.49,7.97
Sun.22.JUNE,elub,1589.81,,,1434.6,,,37580,,33020,,29.81,-15.4
Sun.22.JUNE,tako,398,,,130.81,,,4120,,4980,,-2,60.81
Sun.22.JUNE,daboa,65.45,,,26.81,,,3480,,3810,,5.45,-3.19
Sun.22.JUNE,esip,85.95,,,164.03,,,4720,,2160,,5.95,-15.97
Sun.22.JUNE,bawd,815.47,,,1715.91,,,16870,,25300,,-44.53,-4.09
Sun.22.JUNE,debi,1659.88,,,408.96,,,12120,,28700,,-10.12,28.96
Sun.22.JUNE,anymame,1022.59,,,898.12,,,32170,,29260,,2.59,-1.88
Sun.22.JUNE,tetr,300,,,227,,,7230,,4710,,10,-3
Sun.22.JUNE,abokai,4537.78,,,1290.62,,,28900,,11220,,-582.22,20.62
Mon.23JUNE,odor,234.44,,,235.42,,,1800,,3670,,4.44,5.42
Mon.23JUNE,shuk1,241.46,,,29.96,,,3550,,760,,1.46,-0.04
Mon.23JUNE,shuk2,168.04,,,68.6,,,3640,,2400,,28.04,-21.4
Mon.23JUNE,agbo,249.04,,,86.78,,,5440,,5050,,-10.96,6.78
Mon.23JUNE,nmai,,,,,,,,,,,0,0
Mon.23JUNE,oyib,508,,,83.6,,,17660,,10460,,-2,33.6
Mon.23JUNE,danf,513.29,,,148.26,,,4650,,3500,,13.29,-1.74
Mon.23JUNE,TAIF,646.06,,,99.775,,,5460,,4270,,26.06,-20.225
Mon.23JUNE,kata,442.94,,,205.31,,,4800,,5180,,-27.06,5.31
Mon.23JUNE,botw,611.72,,,151.53,,,11870,,12400,,-18.28,1.53
Mon.23JUNE,asha,375.26,,,280.96,,,9410,,8820,,5.26,0.96
Mon.23JUNE,ayik,253.62,,,74.89,,,4300,,4270,,13.62,-15.11
Mon.23JUNE,odum,320.38,,,51.16,,,2510,,4590,,-9.62,1.16
Mon.23JUNE,ashal1,20.03,,,19.74,,,860,,680,,0.03,-0.26
Mon.23JUNE,ashal2,727.55,,,250.71,,,8960,,7900,,7.55,0.71
Mon.23JUNE,nurse,149.47,,,41.79,,,2000,,1070,,-20.53,-8.21
Mon.23JUNE,mayer,,,,,,,,,,,0,0
Mon.23JUNE,borts,0,,,50.47,,,510,,2160,,0,-19.53
Mon.23JUNE,ablek,180.95,,,74.97,,,2160,,3760,,-9.05,-5.03
Mon.23JUNE,danch,182.92,,,23.54,,,2050,,2410,,2.92,3.54
Mon.23JUNE,aman,451.5,,,104.09,,,5730,,1150,,-18.5,-15.91
Mon.23JUNE,bego,887.35,,,183.93,,,7930,,7550,,-22.65,23.93
Mon.23JUNE,teach,102.77,,,417.98,,,3360,,10620,,-17.23,17.98
Mon.23JUNE,asiak,243.06,,,581.8,,,6700,,8550,,3.06,11.8
Mon.23JUNE,adeis,,,,,,,,,,,0,0
Mon.23JUNE,kofo,86.93,,,195.59,,,2980,,1700,,6.93,25.59
Mon.23JUNE,ason,149.84,,,526.98,,,7360,,1720,,-30.16,16.98
Mon.23JUNE,akiman,176.42,,,33.6,,,5100,,3760,,-13.58,-6.4
Mon.23JUNE,asonk,,,,,,,,,,,0,0
Mon.23JUNE,ynkrum,,,,,,,,,,,0,0
Mon.23JUNE,essien,415.92,,,81.23,,,3590,,4540,,5.92,1.23
Mon.23JUNE,tred,,,,,,,,,,,0,0
Mon.23JUNE,paky,759.8,,,31.55,,,5850,,10750,,-30.2,-8.45
Mon.23JUNE,obua,575.39,,,257.88,,,13740,,11800,,-14.61,-2.12
Mon.23JUNE,akapo,,,,,,,,,,,0,0
Mon.23JUNE,konko,146.1,,,198.72,,,8600,,4500,,-13.9,8.72
Mon.23JUNE,kodi,292.07,,,142.98,,,1410,,7500,,-27.93,12.98
Mon.23JUNE,hema,736.25,,,607.19,,,15580,,16790,,6.25,-2.81
Mon.23JUNE,toas,5207.72,,,11826.45,,,1500,,43460,,137.72,146.45
Mon.23JUNE,otaf,155.83,,,139.99,,,2510,,3500,,5.83,-0.01
Mon.23JUNE,aboab,137.48,,,54.17,48.62,,6560,,2810,,-12.52,-4.45
Mon.23JUNE,asuos,290.83,,,231.86,,,10610,,5220,,-9.17,11.86
Mon.23JUNE,akrop,158.91,,,316.18,,,10070,,5600,,18.91,-13.82
Mon.23JUNE,tep,248.01,,,0,,,3380,,4350,,-1.99,0
Mon.23JUNE,anyi,288.68,,,0,,,7740,,4030,,28.68,0
Mon.23JUNE,ahen,78.35,,,2023.64,,,5010,,15200,,-11.65,3.64
Mon.23JUNE,abof1,488.54,,,2113.56,,,10020,,7920,,-1.46,-16.44
Mon.23JUNE,abof2,94.21,,,89.74,,,2730,,4370,,-5.79,-0.26
Mon.23JUNE,nyin,526.81,,,161.68,,,9780,,13260,,16.81,-18.32
Mon.23JUNE,adank,44.15,,,0,,,480,,960,,4.15,0
Mon.23JUNE,aboas,887.51,,,647.332,,,17670,,6640,,-22.49,27.332
Mon.23JUNE,atagogo,324.69,,,165.82,,,1220,,2680,,-5.31,5.82
Mon.23JUNE,wiam,1037.09,,,549.08,,,11270,,5200,,17.09,9.08
Mon.23JUNE,agon,1535.395,,,268.293,,,30990,,12970,,-34.605,38.293
Mon.23JUNE,droman,141.31,,,17.33,,,3520,,2980,,1.31,-2.67
Mon.23JUNE,ejur,207.29,,,47.32,,,7310,,9320,,7.29,-2.68
Mon.23JUNE,agon2,251.45,,,148.67,,,8910,,6190,,1.45,-21.33
Mon.23JUNE,kube,120.97,,,298.71,,,1980,,2700,,10.97,18.71
Mon.23JUNE,suny,151.33,,,1106.54,,,5190,,5730,,-8.67,16.54
Mon.23JUNE,yawh,301.78,,,92.25,,,9570,,8670,,21.78,12.25
Mon.23JUNE,mantuk,118.29,,,31.55,,,4170,,4450,,8.29,1.55
Mon.23JUNE,drob,191.37,,,244.35,,,12220,,4510,,1.37,4.35
Mon.23JUNE,afrisi,188.62,,,78.9,,,7490,,2980,,-1.38,8.9
Mon.23JUNE,ntrotr,466.92,,,1114.06,,,23100,,18240,,16.92,34.06
Mon.23JUNE,chira,186.12,,,279.95,,,5120,,18860,,6.12,9.95
Mon.23JUNE,nsoatr,746.95,,,374.81,,,18450,,15020,,6.95,4.81
Mon.23JUNE,tnkwae,142.46,,,33.91,,,5430,,8210,,-7.54,3.91
Mon.23JUNE,tforik,331.07,,,15.77,,,7020,,2330,,1.07,5.77
Mon.23JUNE,wkoase,400.4,,,441.64,,,9150,,750,,-9.6,-8.36
Mon.23JUNE,mks1,205.26,,,119.1,,,8950,,3460,,-4.74,9.1
Mon.23JUNE,mks2,348.77,,,123.82,,,7990,,6640,,-1.23,-16.18
Mon.23JUNE,mks3,183.76,,,396.04,,,6090,,18970,,-16.24,36.04
Mon.23JUNE,mks4,,,,,,,,,,,0,0
Mon.23JUNE,salt1,486.68,,,386.29,,,8660,,2030,,-33.32,-33.71
Mon.23JUNE,salt2,293.26,,,31.54,,,6900,,1350,,3.26,-18.46
Mon.23JUNE,afosu,186.15,,,75.49,,,3590,,4900,,26.15,25.49
Mon.23JUNE,asik,1044.22,,,281.04,,,6140,,5100,,-35.78,-18.96
Mon.23JUNE,ajuk,523.59,,,121.51,,,7320,,4790,,-16.41,11.51
Mon.23JUNE,jamr,1632.31,,,100.21,,,4970,,2970,,2.31,0.21
Mon.23JUNE,kunt,467.77,,,197.16,,,6670,,3940,,-2.23,7.16
Mon.23JUNE,kas1,394.53,,,100.16,,,5210,,3460,,24.53,0.16
Mon.23JUNE,kas2,211.85,,,13.41,,,3030,,1600,,11.85,-6.59
Mon.23JUNE,kas3,348.51,,,474.12,,,5660,,2070,,-1.49,-5.88
Mon.23JUNE,fett,724.69,,,1651.75,,,25430,,18440,,24.69,-8.25
Mon.23JUNE,apajn,579.12,,,357.79,,,7560,,2560,,-0.88,-2.21
Mon.23JUNE,eshie,875.66,,,45.37,,,4470,,1870,,-4.34,-4.63
Mon.23JUNE,swed,143.12,,,93.44,,,3120,,4470,,3.12,3.44
Mon.23JUNE,ccoast,810.87,,,126.12,,,14350,,4200,,-39.13,-13.88
Mon.23JUNE,jukw,1477.35,,,82.81,,,19500,,7190,,7.35,12.81
Mon.23JUNE,ankwant,144.57,,,161.96,,,2240,,5510,,24.57,1.96
Mon.23JUNE,elub,1950.26,,,1046.86,,,35740,,31950,,110.26,-23.14
Mon.23JUNE,tako,565.19,,,136.83,,,3600,,4820,,45.19,-23.17
Mon.23JUNE,daboa,110.06,,,0,,,3420,,3810,,50.06,0
Mon.23JUNE,esip,67.17,,,87.86,,,4630,,2060,,-22.83,-12.14
Mon.23JUNE,bawd,310.14,,,742.38,,,16590,,24560,,30.14,2.38
Mon.23JUNE,debi,1677.63,,,589.92,,,10420,,28120,,-22.37,9.92
Mon.23JUNE,anymame,672.57,,,374.93,,,31500,,28890,,2.57,4.93
Mon.23JUNE,tetr,516.1,,,506.46,,,6720,,4200,,6.1,-3.54
Mon.23JUNE,abokai,2895.04,,,1192.16,,,25780,,10050,,-224.96,22.16
Tues.24JUNE,odor,242.99,,,474.99,,,1550,,3200,,-7.01,4.99
Tues.24JUNE,shuk1,230.99,,,27.6,,,3320,,730,,0.99,-2.4
Tues.24JUNE,shuk2,190.4,,,38.02,,,3480,,2340,,30.4,-21.98
Tues.24JUNE,agbo,305.33,,,102.49,,,5130,,4950,,-4.67,2.49
Tues.24JUNE,nmai,,,,,,,,,,,0,0
Tues.24JUNE,oyib,576.85,,,267.1,,,17100,,10220,,16.85,27.1
Tues.24JUNE,danf,609.75,,,142.28,,,4040,,3350,,-0.25,-7.72
Tues.24JUNE,TAIF,544.71,,,238.167,,,4910,,4040,,-5.29,8.167
Tues.24JUNE,kata,309.56,,,285.03,,,4500,,4890,,9.56,-4.97
Tues.24JUNE,botw,713.69,,,1483.63,,,11200,,11000,,43.69,83.63
Tues.24JUNE,asha,794.92,,,699.9,,,8640,,8110,,24.92,-10.1
Tues.24JUNE,ayik,336.37,,,84.67,,,3970,,4180,,6.37,-5.33
Tues.24JUNE,odum,239.62,,,109.63,,,2250,,4480,,-20.38,-0.37
Tues.24JUNE,ashal1,72.77,,,15.78,,,790,,670,,2.77,5.78
Tues.24JUNE,ashal2,506.26,2.92,,314.28,,,8480,,7570,,23.34,-15.72
Tues.24JUNE,nurse,94.75,,,32.34,,,1900,,1030,,-5.25,-7.66
Tues.24JUNE,mayer,,,,,,,,,,,0,0
Tues.24JUNE,borts,0,,,38.64,,,510,,2120,,0,-1.36
Tues.24JUNE,ablek,121.33,,,55.32,,,2030,,3720,,-8.67,15.32
Tues.24JUNE,danch,271.69,,,67.39,,,1770,,2350,,-8.31,7.39
Tues.24JUNE,aman,411.46,,,41.79,,,5330,,1100,,11.46,-8.21
Tues.24JUNE,bego,740.28,,,341.11,,,7190,,7230,,0.28,21.11
Tues.24JUNE,teach,121.01,,,80.84,,,3220,,10600,,-18.99,60.84
Tues.24JUNE,asiak,421.98,,,201.03,,,6280,,8350,,1.98,1.03
Tues.24JUNE,adeis,,,,,,,,,,,0,0
Tues.24JUNE,kofo,104.06,,,340.67,,,2880,,1390,,4.06,30.67
Tues.24JUNE,ason,263.75,,,444.26,,,7100,,5810,4500,3.75,34.26
Tues.24JUNE,akiman,261.26,,,88.7,,,4820,,3670,,-18.74,-1.3
Tues.24JUNE,asonk,,,,,,,,,,,0,0
Tues.24JUNE,ynkrum,,,,,,,,,,,0,0
Tues.24JUNE,essien,342.05,30.16,,215.88,30.12,,3270,,4350,,-8.11,-4.24
Tues.24JUNE,tred,,,,,,,,,,,0,0
Tues.24JUNE,paky,202.24,,,33.37,,,5660,,10710,,12.24,-6.63
Tues.24JUNE,obua,450.58,,,760.2,,,13290,,11050,,0.58,10.2
Tues.24JUNE,akapo,,,,,,,,,,,0,0
Tues.24JUNE,konko,400.85,,,284.32,,,8190,,4230,,-9.15,14.32
Tues.24JUNE,kodi,256.21,,,396.93,,,1140,,7080,,-13.79,-23.07
Tues.24JUNE,hema,694.79,,,501.2,,,14890,,16280,,4.79,-8.8
Tues.24JUNE,toas,3757.6,,200,3877.96,,,22360,25000,39620,,-582.4,37.96
Tues.24JUNE,otaf,147.39,,,209.87,,,2350,,3300,,-12.61,9.87
Tues.24JUNE,aboab,115.87,,,94.98,,,6440,,2710,,-4.13,-5.02
Tues.24JUNE,asuos,285,50.27,,187.22,50.16,,10300,,5010,,-75.27,-72.94
Tues.24JUNE,akrop,132.21,,,667.84,,,9950,,4940,,12.21,7.84
Tues.24JUNE,tep,226.06,,,162.64,,,3170,,4180,,16.06,-7.36
Tues.24JUNE,anyi,350.95,,,23.66,,,7400,,4000,,10.95,-6.34
Tues.24JUNE,ahen,147.3,,,1111.35,,,4850,,14100,,-12.7,11.35
Tues.24JUNE,abof1,432.69,50.45,,2666.16,40.44,,9640,,5300,,2.24,5.72
Tues.24JUNE,abof2,108.32,50.42,,378.59,50.4,,2680,,4030,,7.9,-11.81
Tues.24JUNE,nyin,343.61,,,250.78,,,9430,,13020,,-6.39,10.78
Tues.24JUNE,adank,0,,,0,,,480,,960,,0,0
Tues.24JUNE,aboas,1088.01,,,1193.801,,,16570,,5460,,-11.99,13.801
Tues.24JUNE,atagogo,232.56,,,272.52,,,970,,2410,,-17.44,2.52
Tues.24JUNE,wiam,1152.46,20.25,,212.21,20.24,,10150,,4990,,12.21,-18.03
Tues.24JUNE,agon,1590.315,,,635.4,,,29370,,12350,,-29.685,15.4
Tues.24JUNE,droman,172.22,,,33.18,,,3350,,2940,,2.22,-6.82
Tues.24JUNE,ejur,254.64,,,117.5,,,7060,,9210,,4.64,7.5
Tues.24JUNE,agon2,313.87,,,318.19,,,8600,,5900,,3.87,28.19
Tues.24JUNE,kube,185.76,,,133.28,,,1800,,2600,,5.76,33.28
Tues.24JUNE,suny,335.24,,,1671.03,,,4850,,4080,,-4.76,21.03
Tues.24JUNE,yawh,396.62,,,177.78,,,9170,,8490,,-3.38,-2.22
Tues.24JUNE,mantuk,,,,95.43,,,4080,,4360,,-90,5.43
Tues.24JUNE,drob,195.4,,,273.46,,,12030,,4240,,5.4,3.46
Tues.24JUNE,afrisi,209.25,,,614,,,7280,,2370,,-0.75,4
Tues.24JUNE,ntrotr,637.03,,,1262.09,,,22470,,16990,,7.03,12.09
Tues.24JUNE,chira,195.31,,,627.43,,,4930,,18240,,5.31,7.43
Tues.24JUNE,nsoatr,776.3,30.36,,1056.51,20.25,,17710,,14000,,5.94,16.26
Tues.24JUNE,tnkwae,236.3,,,252.36,,,5200,,7970,,6.3,12.36
Tues.24JUNE,tforik,641.46,,,19.71,,,6370,,2320,,-8.54,9.71
Tues.24JUNE,wkoase,595.03,,,114.93,,,8540,,660,,-14.97,24.93
Tues.24JUNE,mks1,187.49,,,368.32,,,8780,,3080,,17.49,-11.68
Tues.24JUNE,mks2,269.88,,,991.97,,,7710,,5670,,-10.12,21.97
Tues.24JUNE,mks3,339.29,30,,4064,30,,5760,,17750,,-20.71,2814
Tues.24JUNE,mks4,,,,,,,,,,,0,0
Tues.24JUNE,salt1,270.48,,,185,,,8400,,1870,,10.48,25
Tues.24JUNE,salt2,271.26,,,76.9,,,6640,,1280,,11.26,6.9
Tues.24JUNE,afosu,171.46,,,66,,,3400,,4850,,-18.54,16
Tues.24JUNE,asik,1550.36,,,223.43,,,4630,,4890,,40.36,13.43
Tues.24JUNE,ajuk,900.21,,,178.03,,,6440,,4610,,20.21,-1.97
Tues.24JUNE,jamr,1746.91,,,113.95,,,3230,,2860,,6.91,3.95
Tues.24JUNE,kunt,619.54,,,97.78,,,6050,,3840,,-0.46,-2.22
Tues.24JUNE,kas1,346.82,,,223.2,,,4880,,3230,,16.82,-6.8
Tues.24JUNE,kas2,88.53,,,163.25,,,2950,,1420,,8.53,-16.75
Tues.24JUNE,kas3,333.82,,,447.68,,,5330,,6100,4500,3.82,-22.32
Tues.24JUNE,fett,718.44,,,2237.51,,,24680,,16200,,-31.56,-2.49
Tues.24JUNE,apajn,706.34,,,508.68,,,6860,,2050,,6.34,-1.32
Tues.24JUNE,eshie,680.02,,,77.28,,,3750,,1820,,-39.98,27.28
Tues.24JUNE,swed,435.26,,,153.02,,,2690,,4320,,5.26,3.02
Tues.24JUNE,ccoast,981.93,30,,201.62,30,,13320,,3960,,-78.07,-68.38
Tues.24JUNE,jukw,1636.44,30,,551.68,30,,17880,,6650,,-13.56,-18.32
Tues.24JUNE,ankwant,106.97,,,71.27,,,2140,,5440,,6.97,1.27
Tues.24JUNE,elub,1960.31,20.06,,5795.95,20.04,,33700,,26040,,-99.75,-134.09
Tues.24JUNE,tako,603.41,,,219.62,,,2990,,4600,,-6.59,-0.38
Tues.24JUNE,daboa,55.92,,,0,,,3300,,3810,,-64.08,0
Tues.24JUNE,esip,90.76,,,173.81,,,4540,,1890,,0.76,3.81
Tues.24JUNE,bawd,740.01,20.22,,3366.48,40.46,,15820,,21280,,-50.21,46.02
Tues.24JUNE,debi,1788.67,,,550.42,,,8610,,27590,,-21.33,20.42
Tues.24JUNE,anymame,1323.43,,,765.09,,,30180,,28130,,3.43,5.09
Tues.24JUNE,tetr,478.49,,,234.3,,,6240,,3960,,-1.51,-5.7
Tues.24JUNE,abokai,4806.68,,72,1548.75,,,30500,9000,8480,,454.68,-21.25
Wed.25.JUNE,odor,179.7,,,384.86,,36,1380,,7360,4500,9.7,8.86
Wed.25.JUNE,shuk1,250.37,,,32.33,,,3070,,2950,2250,0.37,2.33
Wed.25.JUNE,shuk2,235.53,,,22.16,,,3270,,2300,,25.53,-17.84
Wed.25.JUNE,agbo,295.19,,,159.47,,,4820,,4790,,-14.81,-0.53
Wed.25.JUNE,nmai,,,,,,,,,,,0,0
Wed.25.JUNE,oyib,641.54,,,708.39,,,16440,,9500,,-18.46,-11.61
Wed.25.JUNE,danf,562.1,,,196.35,,,3480,,3160,,2.1,6.35
Wed.25.JUNE,TAIF,679.04,10,,183.396,20,,4210,,3880,,-30.96,3.396
Wed.25.JUNE,kata,358.8,,,327.11,,,4150,,4560,,8.8,-2.89
Wed.25.JUNE,botw,859.8,,,770.18,,,10380,,10200,,39.8,-29.82
Wed.25.JUNE,asha,331.84,,,681.07,,,8320,,7450,,11.84,21.07
Wed.25.JUNE,ayik,274.35,,,9.35,,,3700,,4170,,4.35,-0.65
Wed.25.JUNE,odum,194.2,,,144.58,10,,2070,,4340,,14.2,-5.42
Wed.25.JUNE,ashal1,54.5,,,43.37,,18,730,,2890,2250,-5.5,-4.63
Wed.25.JUNE,ashal2,523.08,,,294.7,,,7960,,7280,,3.08,4.7
Wed.25.JUNE,nurse,109.26,,,98.58,,,1830,,940,,39.26,8.58
Wed.25.JUNE,mayer,,,,,,,,,,,0,0
Wed.25.JUNE,borts,0,,,81.12,10.1,,510,,2040,,0,-8.98
Wed.25.JUNE,ablek,161.68,,,97.85,,,1880,,3610,,11.68,-12.15
Wed.25.JUNE,danch,173.4,,,44.21,,,1570,,2300,,-26.6,-5.79
Wed.25.JUNE,aman,407.72,,,119.09,,,4930,,1010,,7.72,29.09
Wed.25.JUNE,bego,1121.64,,144,710.39,,,24180,18000,6540,,-32.36,20.39
Wed.25.JUNE,teach,99.23,30.34,,291.9,40.43,,3200,,10320,,48.89,-28.53
Wed.25.JUNE,asiak,487.99,,,877.74,,,5800,,7480,,7.99,7.74
Wed.25.JUNE,adeis,,,,,,,,,,,0,0
Wed.25.JUNE,kofo,167.15,,,384.28,,,2730,,5560,4500,17.15,54.28
Wed.25.JUNE,ason,59.29,,,0,,,7020,,5800,,-20.71,-10
Wed.25.JUNE,akiman,136.83,,,49.29,,,4680,,3620,,-3.17,-0.71
Wed.25.JUNE,asonk,,,,,,,,,,,0,0
Wed.25.JUNE,ynkrum,,,,,,,,,,,0,0
Wed.25.JUNE,essien,314.17,,,166.57,,,2960,,4180,,4.17,-3.43
Wed.25.JUNE,tred,,,,,,,,,,,0,0
Wed.25.JUNE,paky,372.48,,,42.438,,,5300,,10660,,12.48,-7.562
Wed.25.JUNE,obua,431.6,,,459.36,,,12860,,10610,,1.6,19.36
Wed.25.JUNE,akapo,,,,,,,,,,,0,0
Wed.25.JUNE,konko,312.03,,,182.53,,,7870,,4050,,-7.97,2.53
Wed.25.JUNE,kodi,219.51,,,932.25,,,910,,6140,,-10.49,-7.75
Wed.25.JUNE,hema,865.37,,,440.35,,,14030,,15840,,5.37,0.35
Wed.25.JUNE,toas,5692.52,,72,14107.6,,108,25840,9000,39160,13500,100.52,39.6
Wed.25.JUNE,otaf,142.57,,,320.57,,,2200,,2990,,-7.43,10.57
Wed.25.JUNE,aboab,128.95,,,36.08,,,6320,,2680,,8.95,6.08
Wed.25.JUNE,asuos,249.28,,,254.34,,,10020,,4730,,-30.72,-25.66
Wed.25.JUNE,akrop,217.82,,,502.11,,,9750,,4420,,17.82,-17.89
Wed.25.JUNE,tep,269.01,,,165.62,,,2910,,4000,,9.01,-14.38
Wed.25.JUNE,anyi,346.96,,,110.47,,,7060,,3900,,6.96,10.47
Wed.25.JUNE,ahen,57.96,,,1058.5,,,4780,,13060,,-12.04,18.5
Wed.25.JUNE,abof1,538.92,,,2053.55,,,9120,,3250,,18.92,3.55
Wed.25.JUNE,abof2,158.51,,,119.74,,,2520,,3920,,-1.49,9.74
Wed.25.JUNE,nyin,679.21,,,751.09,,,8740,,12280,,-10.79,11.09
Wed.25.JUNE,adank,0,,,0,,,480,,960,,0,0
Wed.25.JUNE,aboas,1185.66,,,1223.43,,72,15400,,13320,9000,15.66,11.43
Wed.25.JUNE,atagogo,265.89,,,668.41,,,700,,1760,,-4.11,18.41
Wed.25.JUNE,wiam,921.8,,,507.55,,,9180,,4520,,-48.2,37.55
