date,station,pms_ls,pms_rtt,pms_topp,ago_ls,ago_rtt,ago_topp,pmscl_stock,pms_prod,agocl_stock,ago_prod,pms_var,ago_var
Mon.16.SEPT,agon2,377.38,,,245.08,,,6140,,16600,,27.38,-14.92
Mon.16.SEPT,kube,87.67,,,28.18,,,4070,,10540,,-2.33,8.18
Mon.16.SEPT,suny,412.47,,,84.99,,,6830,,5530,,2.47,4.99
Mon.16.SEPT,yawh,370.65,,,205.75,,,9760,,4230,,0.65,5.75
Mon.16.SEPT,mantuk,136.91,,,43.69,,,10240,,3230,,-3.09,3.69
Mon.16.SEPT,drob,81.67,,,38.76,,,9910,,8570,,1.67,-1.24
Mon.16.SEPT,afrisi,625.52,,,308.3,,,7710,,7990,,5.52,8.3
Mon.16.SEPT,ntrotr,584.78,,,143.98,,,9430,,7650,,14.78,23.98
Mon.16.SEPT,chira,231,,,86.71,,,2450,,10520,,1,-3.29
Mon.16.SEPT,nsoatr,644.88,,,81.26,,72,19250,,10650,9000,14.88,-40.74
Mon.16.SEPT,tnkwae,286.31,,,49.33,,,5630,,8990,,-3.69,-0.67
Mon.16.SEPT,tforik,554,,,47.71,,,9520,,3370,,14,-2.29
Mon.16.SEPT,wkoase,475.73,,,59.23,,,10890,,3860,,25.73,-20.77
Mon.16.SEPT,mks1,391.11,,,176,,,3410,,8160,,1.11,-4
Mon.16.SEPT,mks2,312.21,,,286.95,,,3200,,10640,,-27.79,16.95
Mon.16.SEPT,mks3,608.08,,,750.85,,,6540,,7910,,8.08,-19.15
Mon.16.SEPT,mks4,,,,,,,,,,,0,0
Mon.16.SEPT,salt1,552.53,,,453.4,,,4400,,9670,,12.53,3.4
Mon.16.SEPT,salt2,355.43,,,53.58,,,5200,,1900,,15.43,13.58
Mon.16.SEPT,afosu,188.72,,,220.57,,,5600,,5300,,-11.28,30.57
Mon.16.SEPT,asik,1124.74,,,163.25,,,20670,,7170,,54.74,53.25
Mon.16.SEPT,ajuk,879.04,,,70.86,,,9760,,3980,,9.04,-19.14
Mon.16.SEPT,jamr,1043.44,,,179.13,,,16950,,2080,,-6.56,-10.87
Mon.16.SEPT,kunt,290.84,,,131.44,,,9810,,1910,,10.84,-8.56
Mon.16.SEPT,kas1,328.34,,,71.16,,,3080,,3460,,-11.66,1.16
Mon.16.SEPT,kas2,200.14,,,30.31,,,4250,,5040,,20.14,0.31
Mon.16.SEPT,kas3,467.92,,,254.88,,,4750,,4360,,-12.08,-5.12
Mon.16.SEPT,fett,1307.17,,,2139.78,,,11920,,15460,,-12.83,19.78
Mon.16.SEPT,apajn,797.16,,,347.04,,,3890,,7970,,7.16,7.04
Mon.16.SEPT,eshie,773.63,,,129.35,,,4320,,2620,,3.63,-0.65
Mon.16.SEPT,swed,361.95,,,117.21,,,4300,,4310,,1.95,-2.79
Mon.16.SEPT,ccoast,873.76,,,223.4,,,13710,,5120,,33.76,3.4
Mon.16.SEPT,jukw,1372.19,,,381.21,,,9270,,6800,,-7.81,-18.79
Mon.16.SEPT,ankwant,149.07,,,42.65,,,12640,,5240,,9.07,2.65
Mon.16.SEPT,elub,1119.29,,,2477.09,,,32930,,22810,,19.29,57.09
Mon.16.SEPT,tako,610.81,,,558.96,,,7820,,6390,,10.81,28.96
Mon.16.SEPT,daboa,1229.75,30.13,,374.38,20,,9790,,8510,,-10.38,-15.62
Mon.16.SEPT,esip,422.03,,,674.88,,,7490,,7920,,-17.97,-15.12
Mon.16.SEPT,bawd,910.71,,,1352.85,,,13160,,30540,,20.71,-27.15
Mon.16.SEPT,debi,1815.95,,,166.46,,,34740,,20470,,-4.05,26.46
Mon.16.SEPT,anymame,927.03,20.04,,288.2,20.01,,28250,,35200,,-23.01,-1.81
Tues.17.SEPT,odor,227.92,,,331.76,,,6450,,7030,,7.92,-8.24
Tues.17.SEPT,shuk1,218.06,,,52.84,,,3930,,1960,,-1.94,2.84
Tues.17.SEPT,shuk2,265.98,,,45.81,,,4750,,1740,,15.98,-14.19
Tues.17.SEPT,agbo,372.05,,,125.05,,,7630,,1520,,2.05,-4.95
Tues.17.SEPT,nmai,,,,,,,,,,,0,0
Tues.17.SEPT,oyib,1170.83,,,977.13,,,8580,,7550,,-9.17,7.13
Tues.17.SEPT,danf,736.85,,,317.96,,,4590,,4060,,6.85,-2.04
Tues.17.SEPT,TAIF,933.27,,,395.534,,,13220,,5280,,-36.73,5.534
Tues.17.SEPT,kata,444,,,268.5,,,3280,,3260,,4,28.5
Tues.17.SEPT,botw,1123.6,,,428.27,,,7620,,20000,,13.6,18.27
Tues.17.SEPT,asha,469.55,,,1690.75,,,9790,,3880,,29.55,60.75
Tues.17.SEPT,ayik,446.58,,,74.01,,,6120,,3350,,6.58,4.01
Tues.17.SEPT,odum,277.35,,,188.14,,,4590,,5890,,-2.65,-1.86
Tues.17.SEPT,ashal1,,,,,,,,,,,0,0
Tues.17.SEPT,ashal2,411.69,,,606.6,,,7440,,5300,,1.69,6.6
Tues.17.SEPT,nurse,246.11,,,171.44,,,2290,,1480,,6.11,1.44
Tues.17.SEPT,mayer,,,,,,,,,,,0,0
Tues.17.SEPT,borts,414.86,,,44.03,,,3060,,4500,,4.86,-5.97
Tues.17.SEPT,ablek,234.36,,,151.49,,,2550,,2200,,-15.64,11.49
Tues.17.SEPT,danch,229.32,,,30.02,,,2440,,5190,,-0.68,0.02
Tues.17.SEPT,aman,710.82,,,48.82,,,4800,,9910,,10.82,-11.18
Tues.17.SEPT,bego,751.6,,,259.68,,,8640,,12260,,-28.4,-10.32
Tues.17.SEPT,teach,261.27,,,409.85,,,10880,,11590,,11.27,29.85
Tues.17.SEPT,asiak,79.65,,,211.56,,,5880,,14750,,-0.35,1.56
Tues.17.SEPT,adeis,,,,,,,,,,,0,0
Tues.17.SEPT,kofo,123.94,,,145.16,,,4440,,1090,,3.94,-74.84
Tues.17.SEPT,ason,161.67,,,53.58,,,4100,,8240,,-8.33,-6.42
Tues.17.SEPT,akiman,222.8,,,255.99,,,4130,,3920,,-17.2,-14.01
Tues.17.SEPT,asonk,0,,,0,,,340,,1090,,0,0
Tues.17.SEPT,ynkrum,,,,,,,,,,,0,0
Tues.17.SEPT,essien,304.28,30.16,,31.04,,,5300,,8140,,4.12,1.04
Tues.17.SEPT,tred,,,,,,,,,,,0,0
Tues.17.SEPT,paky,577.92,,,829.395,,,11580,,10420,,7.92,9.395
Tues.17.SEPT,obua,320.19,,,317.84,,,16940,,9220,,10.19,17.84
Tues.17.SEPT,akapo,,,,,,,,,,,0,0
Tues.17.SEPT,konko,86.19,,,151.5,,,10280,,8310,,6.19,-8.5
Tues.17.SEPT,kodi,241.13,,,325.79,,,3090,,8900,,-18.87,35.79
Tues.17.SEPT,hema,1446.43,,,828.95,,,16610,,6920,,6.43,-1.05
Tues.17.SEPT,toas,3744.18,,,2693.37,,144,10570,,40720,18000,44.18,-80.63
Tues.17.SEPT,otaf,60.99,,,0,,,6350,,7230,,-9.01,0
Tues.17.SEPT,aboab,150.46,,,69.79,,,6100,,5380,,-9.54,-0.21
Tues.17.SEPT,asuos,410.15,,,404.16,,,8270,,5000,,0.15,4.16
Tues.17.SEPT,akrop,602.16,,,848.01,,72,13130,,24360,9000,12.16,-103.99
Tues.17.SEPT,tep,278.56,,,238.54,,,9200,,4270,,8.56,28.54
Tues.17.SEPT,anyi,496.84,,,509.81,,,8920,,11060,,-13.16,19.81
Tues.17.SEPT,ahen,104.59,,,1671.53,,,6360,,13360,,4.59,-8.47
Tues.17.SEPT,abof1,605.24,,,597.95,,,16830,,13510,,-14.76,17.95
Tues.17.SEPT,abof2,507.6,,,576.49,,,9010,,9380,,7.6,36.49
Tues.17.SEPT,nyin,636.84,,,444.83,,,15210,,21710,,6.84,14.83
Tues.17.SEPT,adank,35.58,,,58.48,,,4890,,2880,,-4.42,8.48
Tues.17.SEPT,aboas,944.1,,,1388.22,,,20300,,14460,,24.1,18.22
Tues.17.SEPT,atagogo,130.44,,,396.15,,,1300,,2570,,10.44,16.15
Tues.17.SEPT,wiam,1937.99,,,453.01,,,8870,,5530,,37.99,-16.99
Tues.17.SEPT,agon,1420.246,,,717.488,,,15980,,15720,,0.246,17.488
Tues.17.SEPT,droman,314.89,,,730.92,,,1700,,5200,,14.89,-19.08
Tues.17.SEPT,ejur,520.65,,,537,,,7030,,9270,,0.65,17
Tues.17.SEPT,agon2,467.29,,,740.59,,,5680,,15860,,7.29,0.59
Tues.17.SEPT,kube,62.52,,,42.28,,,4010,,10470,,2.52,-27.72
Tues.17.SEPT,suny,246.93,,,100.76,,,6590,,5420,,6.93,-9.24
Tues.17.SEPT,yawh,342.21,,,157.98,,,9410,,4060,,-7.79,-12.02
Tues.17.SEPT,mantuk,114.11,,,312.47,,,10120,,2910,,-5.89,-7.53
Tues.17.SEPT,drob,129.32,,,134.95,,,9780,,8440,,-0.68,4.95
Tues.17.SEPT,afrisi,571.61,,,482.03,,,7150,,7510,,11.61,2.03
Tues.17.SEPT,ntrotr,1324.34,,,253.73,,,8120,,7400,,14.34,3.73
Tues.17.SEPT,chira,179.51,,,532.95,,,2260,,9990,,-10.49,2.95
Tues.17.SEPT,nsoatr,846.61,40.53,,333.04,30.44,,18460,,10330,,16.08,-17.4
Tues.17.SEPT,tnkwae,231.15,40.36,,25.62,10.09,,5420,,8980,,-19.21,5.53
Tues.17.SEPT,tforik,492.16,,,89.8,,,9040,,3270,,12.16,-10.2
Tues.17.SEPT,wkoase,398.37,,,128.26,,,10520,,3700,,28.37,-31.74
Tues.17.SEPT,mks1,217.3,40.2,,197.14,40.38,,3210,,7980,,-22.9,-23.24
Tues.17.SEPT,mks2,427.21,,,320.64,,,2780,,10340,,7.21,20.64
Tues.17.SEPT,mks3,639.34,,,865.8,,,5910,,7020,,9.34,-24.2
Tues.17.SEPT,mks4,,,,,,,,,,,0,0
Tues.17.SEPT,salt1,398.15,,,189.57,,,4000,,9490,,-1.85,9.57
Tues.17.SEPT,salt2,296.48,,,15.32,,,4900,,1870,,-3.52,-14.68
Tues.17.SEPT,afosu,139.34,,,113.59,,,5460,,5200,,-0.66,13.59
Tues.17.SEPT,asik,1154.27,,,489.56,,,19530,,6650,,14.27,-30.44
Tues.17.SEPT,ajuk,854.42,,,126.86,,,8930,,3870,,24.42,16.86
Tues.17.SEPT,jamr,1249.95,,,428.42,,,15700,,1660,,-0.05,8.42
Tues.17.SEPT,kunt,295.21,,,143.45,,,9500,,1780,,-14.79,13.45
Tues.17.SEPT,kas1,300.77,,,234.31,,,2800,,3230,,20.77,4.31
Tues.17.SEPT,kas2,156.01,,,169.12,,,4120,,4860,,26.01,-10.88
Tues.17.SEPT,kas3,461.13,,,239.25,,,4290,,4110,,1.13,-10.75
Tues.17.SEPT,fett,1445.39,,,4117.14,,,10500,,11380,,25.39,37.14
Tues.17.SEPT,apajn,1082.92,,72,800.41,,,11820,9000,7170,,-59.08,0.41
Tues.17.SEPT,eshie,666.59,,,179.34,,,3660,,2440,,6.59,-0.66
Tues.17.SEPT,swed,582,,,226.2,,,3720,,4090,,2,6.2
Tues.17.SEPT,ccoast,1081.86,,,555.64,,,12590,,4400,,-38.14,-164.36
Tues.17.SEPT,jukw,1312.37,,,502.82,,,7990,,6290,,32.37,-7.18
Tues.17.SEPT,ankwant,140.73,,,88.09,,,12510,,5160,,10.73,8.09
Tues.17.SEPT,elub,1886.66,,,6171.9,,,31020,,16520,,-23.34,-118.1
Tues.17.SEPT,tako,910.19,,,622.44,,,6910,,5800,,0.19,32.44
Tues.17.SEPT,daboa,363.62,,,150.48,,,9420,,8390,,-6.38,30.48
Tues.17.SEPT,esip,266.83,,,1043.06,,,7220,,6890,,-3.17,13.06
Tues.17.SEPT,bawd,583.76,,,1887.61,,,12580,,28710,,3.76,57.61
Tues.17.SEPT,debi,2241.59,,,642.44,,,32530,,19780,,31.59,-47.56
Tues.17.SEPT,anymame,1711.36,,,3143.25,,,26550,,32070,,11.36,13.25
Wed.18.SEPT,odor,214.87,,,254.64,,,6230,,6770,,-5.13,-5.36
Wed.18.SEPT,shuk1,176.65,,,45.1,,,3750,,1910,,-3.35,-4.9
Wed.18.SEPT,shuk2,264.11,,,68.79,,,4520,,1650,,34.11,-21.21
Wed.18.SEPT,agbo,471.98,,,42.27,,,7180,,1470,,21.98,-7.73
Wed.18.SEPT,nmai,,,,,,,,,,,0,0
Wed.18.SEPT,oyib,1085.5,,,912.95,,,7460,,6630,,-34.5,-7.05
Wed.18.SEPT,danf,755.58,,,317.87,,,3840,,3750,,5.58,7.87
Wed.18.SEPT,TAIF,732.55,,,246.548,,,12480,,5020,,-7.45,-13.452
Wed.18.SEPT,kata,369.94,,,352.88,,,2900,,2890,,-10.06,-17.12
Wed.18.SEPT,botw,938.76,,,310.04,,,6660,,19680,,-21.24,-9.96
Wed.18.SEPT,asha,410.58,,,850.72,,,9400,,3050,,20.58,20.72
Wed.18.SEPT,ayik,310.31,,,168.44,,,5800,,3170,,-9.69,-11.56
Wed.18.SEPT,odum,297.47,,,158.36,,,4290,,5730,,-2.53,-1.64
Wed.18.SEPT,ashal1,,,,,,,,,,,0,0
Wed.18.SEPT,ashal2,2024.55,,,2863.68,,,5350,,2520,,-65.45,83.68
Wed.18.SEPT,nurse,169.42,,,139.02,,,2120,,1340,,-0.58,-0.98
Wed.18.SEPT,mayer,,,,,,,,,,,0,0
Wed.18.SEPT,borts,1475.06,,,143.02,,,1630,,4360,,45.06,3.02
Wed.18.SEPT,ablek,93,,,143.04,,,2460,,2080,,3,23.04
Wed.18.SEPT,danch,178.38,,,54.97,,,2260,,5130,,-1.62,-5.03
Wed.18.SEPT,aman,391.23,,,71.62,,,4410,,9820,,1.23,-18.38
Wed.18.SEPT,bego,771.65,,,362.31,,,7860,,11920,,-8.35,22.31
Wed.18.SEPT,teach,241.09,30.39,,168.86,30.42,,10690,,11480,,20.7,28.44
Wed.18.SEPT,asiak,57.35,,,285.54,,,5820,,14470,,-2.65,5.54
Wed.18.SEPT,adeis,,,,,,,,,,,0,0
Wed.18.SEPT,kofo,108.81,,,188.16,,,4340,,970,,8.81,68.16
Wed.18.SEPT,ason,141.19,,,399.59,,,3980,,7870,,21.19,29.59
Wed.18.SEPT,akiman,200.82,,,244.2,,,3950,,3680,,20.82,4.2
Wed.18.SEPT,asonk,0,,,0,,,340,,1090,,0,0
Wed.18.SEPT,ynkrum,,,,,,,,,,,0,0
Wed.18.SEPT,essien,264.92,,,48.61,,,5040,,8090,,4.92,-1.39
Wed.18.SEPT,tred,,,,,,,,,,,0,0
Wed.18.SEPT,paky,588.35,,,730.429,,,11000,,9690,,8.35,0.429
Wed.18.SEPT,obua,403.89,,,410.12,,,16540,,8800,,3.89,-9.88
Wed.18.SEPT,akapo,,,,,,,,,,,0,0
Wed.18.SEPT,konko,196.65,,,190.29,,,10090,,8110,,6.65,-9.71
Wed.18.SEPT,kodi,245.08,,,297.25,,,2840,,8580,,-4.92,-22.75
Wed.18.SEPT,hema,1131.75,,,530.54,,,15480,,6390,,1.75,0.54
Wed.18.SEPT,toas,4852.54,,144,1980.45,,,23360,18000,38760,,-501.46,20.45
Wed.18.SEPT,otaf,60.53,,,0,,,6290,,7230,,0.53,0
Wed.18.SEPT,aboab,154.81,,,136.58,,,5940,,5230,,-5.19,-3.42
Wed.18.SEPT,asuos,518.39,,,200.19,,,7750,,4790,,-1.61,-9.81
Wed.18.SEPT,akrop,376.75,,,656.08,,,12730,,23690,,-23.25,-13.92
Wed.18.SEPT,tep,254.34,,,287.78,,,8950,,4000,,4.34,17.78
Wed.18.SEPT,anyi,502.34,,,329.68,,,8400,,10730,,-17.66,-0.32
Wed.18.SEPT,ahen,155.96,,,873.01,,,6200,,12480,,-4.04,-6.99
Wed.18.SEPT,abof1,588.5,,,1036.34,,,16250,,12490,,8.5,16.34
Wed.18.SEPT,abof2,513.66,,,339.02,,,8520,,9050,,23.66,9.02
Wed.18.SEPT,nyin,453.93,,,503.88,,,14770,,21190,,13.93,-16.12
Wed.18.SEPT,adank,49.63,,,78.11,,,4830,,2810,,-10.37,8.11
Wed.18.SEPT,aboas,1024.03,,,1138.347,,,19300,,13310,,24.03,-11.653
Wed.18.SEPT,atagogo,237.09,,,156.94,,,1060,,2420,,-2.91,6.94
Wed.18.SEPT,wiam,1424.31,,,577.49,,,7480,,4940,,34.31,-12.51
Wed.18.SEPT,agon,2004.158,,,1424.983,,,13970,,14310,,-5.842,14.983
Wed.18.SEPT,droman,161.43,,,150.41,,,1560,,5050,,21.43,0.41
Wed.18.SEPT,ejur,372.96,,,553.29,,,6660,,8700,,2.96,-16.71
Wed.18.SEPT,agon2,433.95,,,1031.16,,,5260,,14830,,13.95,1.16
Wed.18.SEPT,kube,78.59,,,229.03,,,3950,,10260,,18.59,19.03
Wed.18.SEPT,suny,245.74,,,78.22,,,6350,,5340,,5.74,-1.78
Wed.18.SEPT,yawh,333.69,,,258.26,,,9060,,3800,,-16.31,-1.74
Wed.18.SEPT,mantuk,149.11,,,72.93,,,9980,,2840,,9.11,2.93
Wed.18.SEPT,drob,205.82,,,141.9,,,9570,,8300,,-4.18,1.9
Wed.18.SEPT,afrisi,630.49,,,630.72,,,6530,,6890,,10.49,10.72
Wed.18.SEPT,ntrotr,1101.71,,,145.5,,,7010,,7270,,-8.29,15.5
Wed.18.SEPT,chira,415.88,,,190.28,,,1850,,9790,,5.88,-9.72
Wed.18.SEPT,nsoatr,851.99,,,446.93,,,17620,,9880,,11.99,-3.07
Wed.18.SEPT,tnkwae,159.03,,,21.14,,,5280,,8950,,19.03,-8.86
Wed.18.SEPT,tforik,538.46,,,10.57,,,8490,,3270,,-11.54,10.57
Wed.18.SEPT,wkoase,620.29,,,428.1,,,9880,,3300,,-19.71,28.1
Wed.18.SEPT,mks1,236.06,,,237.55,,,2970,,7740,,-3.94,-2.45
Wed.18.SEPT,mks2,347.01,42.18,,349.46,21.07,,6880,4500,10000,,-95.17,-11.61
Wed.18.SEPT,mks3,542.35,40.88,,1095.77,40.21,,5370,,5940,,-38.53,-24.44
Wed.18.SEPT,mks4,,,,,,,,,,,0,0
Wed.18.SEPT,salt1,257.51,,,384.36,,,3750,,9100,,7.51,-5.64
Wed.18.SEPT,salt2,298.66,,,48.44,,,4600,,1820,,-1.34,-1.56
Wed.18.SEPT,afosu,182.86,,,21.14,,,5300,,5180,,22.86,1.14
Wed.18.SEPT,asik,1957.36,,,335.95,,,17630,,6310,,57.36,-4.05
Wed.18.SEPT,ajuk,910.64,10,,252.48,10,,8020,,3610,,-9.36,-17.52
Wed.18.SEPT,jamr,1402.94,,,274.54,,,14310,,1380,,12.94,-5.46
Wed.18.SEPT,kunt,503.87,,,107.78,,,9000,,1680,,3.87,7.78
Wed.18.SEPT,kas1,321.66,,,162.08,,,2490,,3060,,11.66,-7.92
Wed.18.SEPT,kas2,153.66,,,72.22,,,3970,,4780,,3.66,-7.78
Wed.18.SEPT,kas3,426.37,,,141.86,,,3870,,3980,,6.37,11.86
Wed.18.SEPT,fett,1453.49,,,4049.7,,,9060,,7360,,13.49,29.7
Wed.18.SEPT,apajn,666.86,,,408.26,,,11200,,6740,,46.86,-21.74
Wed.18.SEPT,eshie,631.12,,,149.06,,,3020,,2310,,-8.88,19.06
Wed.18.SEPT,swed,554.29,,,290.75,,,3170,,3800,,4.29,0.75
Wed.18.SEPT,ccoast,948.42,,,256.89,,,11600,,4200,,-41.58,56.89
Wed.18.SEPT,jukw,1642.02,,,756.03,,,6350,,5520,,2.02,-13.97
Wed.18.SEPT,ankwant,170.34,,,241.67,,,12350,,4920,,10.34,1.67
Wed.18.SEPT,elub,1212.13,,,7526.63,,,29800,,9060,,-7.87,66.63
Wed.18.SEPT,tako,791.44,,,624.6,,,6110,,5180,,-8.56,4.6
Wed.18.SEPT,daboa,199.78,,,179.99,,,9200,,8190,,-20.22,-20.01
Wed.18.SEPT,esip,207.76,,,46.8,,,7010,,6850,,-2.24,6.8
Wed.18.SEPT,bawd,563.09,,,1105.72,,,12040,,27620,,23.09,15.72
Wed.18.SEPT,debi,2128.5,,,802.59,,,30370,,18950,,-31.5,-27.41
Wed.18.SEPT,anymame,1886.88,,,3826.92,,,24670,,28260,,6.88,16.92
Thurs.19.SEPT,odor,276.48,,,238.88,,,5940,,6540,,-13.52,8.88
Thurs.19.SEPT,shuk1,204.61,,,12.86,,,3550,,1900,,4.61,2.86
Thurs.19.SEPT,shuk2,298.26,,,37.84,,,4260,,1590,,38.26,-22.16
Thurs.19.SEPT,agbo,826.34,,,296.02,,,6340,,1150,,-13.66,-23.98
Thurs.19.SEPT,nmai,,,,,,,,,,,0,0
Thurs.19.SEPT,oyib,1172.98,,,980.97,,,6320,,5640,,32.98,-9.03
Thurs.19.SEPT,danf,538.2,,,345.12,,,3310,,3400,,8.2,-4.88
Thurs.19.SEPT,TAIF,870.54,10.08,,313.276,20,,11630,,4770,,10.46,43.276
Thurs.19.SEPT,kata,463.72,,72,930.32,,,11520,9000,6400,4500,11.72,-59.68
Thurs.19.SEPT,botw,851.95,,,427.17,,,5880,,19210,,71.95,-42.83
Thurs.19.SEPT,asha,549.47,,,1113.23,,,8830,,2030,,-20.53,93.23
Thurs.19.SEPT,ayik,341.78,,,140.59,,,5480,,3010,,21.78,-19.41
Thurs.19.SEPT,odum,301.77,,,53.52,,,3990,,5680,,1.77,3.52
Thurs.19.SEPT,ashal1,,,,,,,,,,,0,0
Thurs.19.SEPT,ashal2,0,,,0,,,5350,,2520,,0,0
Thurs.19.SEPT,nurse,301.83,,,89.96,,,1820,,1250,,1.83,-0.04
Thurs.19.SEPT,mayer,,,,,,,,,,,0,0
Thurs.19.SEPT,borts,900.07,,,105.85,,,700,,4280,,-29.93,25.85
Thurs.19.SEPT,ablek,197.16,,,80.68,,,2260,,2000,,-2.84,0.68
Thurs.19.SEPT,danch,152.17,,,50.29,,,2110,,5080,,2.17,0.29
Thurs.19.SEPT,aman,840.02,,,43.76,,,3580,,9780,,10.02,3.76
Thurs.19.SEPT,bego,772.91,,,284.29,,,7100,,11670,,12.91,34.29
Thurs.19.SEPT,teach,239.91,,,632.31,,,10420,,10880,,-30.09,32.31
Thurs.19.SEPT,asiak,697.02,,,404.09,,,5120,,14070,,-2.98,4.09
Thurs.19.SEPT,adeis,,,,,,,,,,,0,0
Thurs.19.SEPT,kofo,146.27,20.08,,407.81,20.08,,4180,,540,,-33.81,-42.27
Thurs.19.SEPT,ason,241.26,,,276.41,,,3730,,7600,,-8.74,6.41
Thurs.19.SEPT,akiman,180.83,,,246.15,,,3770,,3450,,0.83,16.15
Thurs.19.SEPT,asonk,0,,,0,,,340,,1090,,0,0
Thurs.19.SEPT,ynkrum,,,,,,,,,,,0,0
Thurs.19.SEPT,essien,344.07,,,80.51,,,4700,,8010,,4.07,0.51
Thurs.19.SEPT,tred,,,,,,,,,,,0,0
Thurs.19.SEPT,paky,454.09,,,475.125,,,10560,,9210,,14.09,-4.875
Thurs.19.SEPT,obua,558.52,40,,687.79,20,,16010,,8130,,-11.48,-2.21
Thurs.19.SEPT,akapo,,,,,,,,,,,0,0
Thurs.19.SEPT,konko,284.26,,,328.72,,,9820,,7770,,14.26,-11.28
Thurs.19.SEPT,kodi,214.45,,,2883.27,,,2610,,5720,,-15.55,23.27
Thurs.19.SEPT,hema,1104.25,,,499.6,,,14380,,5890,,4.25,-0.4
Thurs.19.SEPT,toas,4761.05,,,3200.9,,,18600,,35610,,1.05,50.9
Thurs.19.SEPT,otaf,15.81,,,0,,,6260,,7230,,-14.19,0
Thurs.19.SEPT,aboab,204.71,48.75,,132.42,48.86,,5780,,5140,,-4.04,-6.44
Thurs.19.SEPT,asuos,594.71,,,161.65,,,7160,,4620,,4.71,-8.35
Thurs.19.SEPT,akrop,540.44,,,931.36,,,12210,,22750,,20.44,-8.64
Thurs.19.SEPT,tep,288.3,,,214.23,,,8660,,3790,,-1.7,4.23
Thurs.19.SEPT,anyi,507.65,,,294.97,,,7890,,10450,,-2.35,14.97
Thurs.19.SEPT,ahen,84.99,,,4261.73,,,6110,,8180,,-5.01,-38.27
Thurs.19.SEPT,abof1,1112.91,,,937.59,,,15120,,11600,,-17.09,47.59
Thurs.19.SEPT,abof2,514.6,,,610.59,,,7980,,8450,,-25.4,10.59
Thurs.19.SEPT,nyin,933.61,,,1115.11,,,13840,,20090,,3.61,15.11
Thurs.19.SEPT,adank,64.53,,,23.16,,,4770,,2780,,4.53,-6.84
Thurs.19.SEPT,aboas,854.74,,,992.547,,,18400,,12330,,-45.26,12.547
Thurs.19.SEPT,atagogo,272.54,,72,226,,,9610,9000,2190,,-249.46,-4
Thurs.19.SEPT,wiam,2031.67,,,225.04,,,5420,,4740,,-28.33,25.04
Thurs.19.SEPT,agon,1969.275,,,956.259,,,12010,,13380,,9.275,26.259
Thurs.19.SEPT,droman,197.93,,,164.24,,,1370,,4880,,7.93,-5.76
Thurs.19.SEPT,ejur,532.38,,,85.96,,,6140,,8610,,12.38,-4.04
Thurs.19.SEPT,agon2,365.13,,72,910.3,,,13760,9000,13920,,-206.87,0.3
Thurs.19.SEPT,kube,81.39,,,248.56,,,3870,,10000,,1.39,-11.44
Thurs.19.SEPT,suny,830.23,,,523.93,,,5530,,4820,,10.23,3.93
Thurs.19.SEPT,yawh,477.93,,,308.09,,,8590,,3500,,7.93,8.09
Thurs.19.SEPT,mantuk,132.46,,,200.55,,,9840,,2640,,-7.54,0.55
Thurs.19.SEPT,drob,168.75,,,88.52,,,9400,,8210,,-1.25,-1.48
Thurs.19.SEPT,afrisi,740.86,,,259.24,,,5800,,6630,,10.86,-0.76
Thurs.19.SEPT,ntrotr,1566.64,,,140.7,,,5450,,7140,,6.64,10.7
Thurs.19.SEPT,chira,265.85,,,1366.33,,,1610,,8440,,25.85,16.33
Thurs.19.SEPT,nsoatr,704.42,,,403.85,,,16930,,9480,,14.42,3.85
Thurs.19.SEPT,tnkwae,182.88,,,47.46,,,5100,,8900,,2.88,2.88
Thurs.19.SEPT,tforik,354.27,,,75.59,,,8130,,3200,,-5.73,5.59
Thurs.19.SEPT,wkoase,484.45,,,222.88,,,9380,,3070,,-15.55,-7.12
Thurs.19.SEPT,mks1,267.42,40.36,,377.08,40.22,,2710,,7390,,-32.94,-13.14
Thurs.19.SEPT,mks2,427.31,,,356.7,,,6440,,9630,,-12.69,-13.3
Thurs.19.SEPT,mks3,406.37,,,662.82,,,4970,,5250,,6.37,-27.18
Thurs.19.SEPT,mks4,,,,,,,,,,,0,0
Thurs.19.SEPT,salt1,268.09,,,237.91,,,3480,,8890,,-1.91,27.91
Thurs.19.SEPT,salt2,286.29,,,53.22,,,4300,,1760,,-13.71,-6.78
Thurs.19.SEPT,afosu,233.36,,,1442.97,,,5060,,3700,,-6.64,-37.03
Thurs.19.SEPT,asik,1382.5,,,456.62,,,16260,,5850,,12.5,-3.38
Thurs.19.SEPT,ajuk,636.55,,,537.83,,,7390,,3080,,6.55,7.83
Thurs.19.SEPT,jamr,1231.12,,,366.76,,,13100,,1010,,21.12,-3.24
Thurs.19.SEPT,kunt,817.39,,,160.67,,,8200,,1510,,17.39,-9.33
Thurs.19.SEPT,kas1,304.03,,,289.98,,,2200,,2750,,14.03,-20.02
Thurs.19.SEPT,kas2,179.14,,,7.2,,,3800,,4770,,9.14,-2.8
Thurs.19.SEPT,kas3,398.82,,,345.19,,,3470,,3630,,-1.18,-4.81
Thurs.19.SEPT,fett,1264.68,,,4011.59,,72,7780,,12460,9000,-15.32,39.59
Thurs.19.SEPT,apajn,719.6,,,376.02,,,10480,,6370,,-0.4,6.02
Thurs.19.SEPT,eshie,633.79,,,82.56,,,2390,,2230,,3.79,2.56
Thurs.19.SEPT,swed,260.57,,,82.48,,,2910,,3720,,0.57,2.48
