date,station,pms_ls,pms_rtt,pms_topp,ago_ls,ago_rtt,ago_topp,pmscl_stock,pms_prod,agocl_stock,ago_prod,pms_var,ago_var
Sun.23.JUNE,mayer,,,,,,,,,,,0,0
Sun.23.JUNE,borts,618.72,,,338.77,,,5490,,2630,,-1.28,-1.23
Sun.23.JUNE,ablek,228.71,,,66.99,,,3700,,3310,,18.71,-3.01
Sun.23.JUNE,danch,235.73,,,133.39,,,3870,,2770,,-14.27,3.39
Sun.23.JUNE,aman,275.05,,,366.86,,18,6170,,3520,2250,-4.95,-21.14
Sun.23.JUNE,bego,736.64,,,716.1,,,10800,,5090,,-13.36,26.1
Sun.23.JUNE,teach,226.66,,,409.35,,,6890,,6480,,6.66,-0.65
Sun.23.JUNE,asiak,361.04,,,521.15,,,11080,,4130,,1.04,11.15
Sun.23.JUNE,adeis,,,,,,,,,,,0,0
Sun.23.JUNE,kofo,103,,,46.69,,,5540,,5220,,43,26.69
Sun.23.JUNE,ason,219.09,,,22.24,,,6260,,5870,,-0.91,12.24
Sun.23.JUNE,akiman,0,,,66.84,,,3130,,1580,,0,6.84
Sun.23.JUNE,asonk,437.09,,,305.65,,,1760,,10470,,-2.91,5.65
Sun.23.JUNE,ynkrum,,,,,,,,,,,0,0
Sun.23.JUNE,essien,309.98,,,203.39,,,3600,,6620,,9.98,-16.61
Sun.23.JUNE,tred,,,,,,,,,,,0,0
Sun.23.JUNE,paky,858.88,,,1014.785,,,18240,,14190,,8.88,4.785
Sun.23.JUNE,obua,434.94,40,,726.23,40,,5760,,20590,,14.94,-23.77
Sun.23.JUNE,akapo,,,,,,,,,,,0,0
Sun.23.JUNE,konko,124.48,,,735.18,,,10330,,8860,,4.48,5.18
Sun.23.JUNE,kodi,165.58,,,305.61,,,8050,,15440,,5.58,-4.39
Sun.23.JUNE,hema,1291.87,,,851.75,,,17230,,8410,,1.87,1.75
Sun.23.JUNE,toas,2752.87,,,3351.56,,,16320,,35200,,22.87,51.56
Sun.23.JUNE,otaf,104.32,,,189.32,,,10930,,9580,,-5.68,-0.68
Sun.23.JUNE,aboab,119.95,,,148.64,,,4690,,1970,,-10.05,-11.36
Sun.23.JUNE,asuos,407.94,,,316.86,,,19030,,20410,,7.94,-3.14
Sun.23.JUNE,akrop,581.67,,,1154.12,,,14990,,15150,,21.67,14.12
Sun.23.JUNE,tep,157.46,,,168.83,7.92,,5010,,8850,,-2.54,0.91
Sun.23.JUNE,anyi,530.54,,,507.92,19.95,,9490,,5010,,30.54,-22.03
Sun.23.JUNE,ahen,214.42,,,4839.06,,,9600,,16320,,-35.58,-0.94
Sun.23.JUNE,abof1,543.14,,,1263.37,,,8120,,24340,,13.14,3.37
Sun.23.JUNE,nyin,457.9,,,152.47,,,10310,,12220,,-12.1,-7.53
Sun.23.JUNE,adank,59.9,,,10.42,,,9310,,6900,,9.9,-9.58
Sun.23.JUNE,aboas,843.51,,,1007.82,,,22300,,7100,,-16.49,37.82
Sun.23.JUNE,atagogo,234.66,,,188.31,,,4270,,3610,,4.66,-1.69
Sun.23.JUNE,wiam,1659.01,,,508.98,,,10640,,10490,,19.01,-11.02
Sun.23.JUNE,agon,1744.541,,,367.531,,,18580,,11560,,24.541,17.531
Sun.23.JUNE,droman,116.82,,,367.56,,,9320,,7270,,-3.18,17.56
Sun.23.JUNE,ejur,341.2,,,197.61,,,4970,,8720,,-8.8,-2.39
Sun.23.JUNE,agon2,321.82,,,140.34,,,10560,,14930,,31.82,-29.66
Sun.23.JUNE,kube,123.17,,,548.63,,,5770,,7100,,-6.83,-1.37
Sun.23.JUNE,suny,667.63,,,176.14,,,7160,,12600,,7.63,16.14
Sun.23.JUNE,yawh,407.35,,72,427.35,,,11880,9000,8340,,-184.65,7.35
Sun.23.JUNE,mantuk,306.94,,,272.89,,,6620,,12360,,6.94,-7.11
Sun.23.JUNE,drob,91.55,,,161.74,,,14400,,2870,,1.55,11.74
Sun.23.JUNE,afrisi,929.81,,,449.63,,,15390,,4400,,9.81,9.63
Sun.23.JUNE,ntrotr,428.82,,,67.41,,,9840,,19450,,28.82,-2.59
Sun.23.JUNE,chira,240.61,,,864.9,,,2470,,10730,,-9.39,4.9
Sun.23.JUNE,nsoatr,641.86,,144,634.81,,,25080,18000,9700,,-252.14,4.81
Sun.23.JUNE,tnkwae,387.19,30.13,,42.36,10.14,,6000,,4920,,-22.94,-7.78
Sun.23.JUNE,tforik,438.47,,,68.53,,,7040,,5240,,-11.53,-11.47
Sun.23.JUNE,wkoase,425.82,50.46,,198.23,30.23,,13090,,10070,,5.36,-12
Sun.23.JUNE,mks1,181.4,30.36,,236.06,30.38,,1900,,6080,,-68.96,-34.32
Sun.23.JUNE,mks2,317.31,,,148.01,,,2970,,7230,,7.31,-1.99
Sun.23.JUNE,mks3,538.48,,,234.41,,,11750,,7780,,-11.52,14.41
Sun.23.JUNE,mks4,,,,,,,,,,,0,0
Sun.23.JUNE,salt1,373.35,,,357.53,,,7820,,6870,,-36.65,27.53
Sun.23.JUNE,salt2,213.96,,,184.86,,,6040,,4360,,-6.04,14.86
Sun.23.JUNE,afosu,156.11,,,241.76,,,8000,,4000,,-43.89,-8.24
Sun.23.JUNE,asik,1449.03,,,316.72,,72,22580,,10400,9000,19.03,-45.28
Sun.23.JUNE,ajuk,806.29,,,277.41,,,9290,,5440,,-3.71,7.41
Sun.23.JUNE,jamr,1081.16,,,102.85,,36,5990,,6490,4500,21.16,-23.15
Sun.23.JUNE,kunt,246.76,,,219.25,,,10190,,2010,,26.76,-20.75
Sun.23.JUNE,kas1,426.55,,,190.39,,,4000,,3320,,-13.45,10.39
Sun.23.JUNE,kas2,218.81,,,55.6,,,3830,,2010,,18.81,-4.4
Sun.23.JUNE,kas3,,,,,,,,,,,0,0
Sun.23.JUNE,fett,1885.31,,,2181.28,,,16700,,12800,,-14.69,31.28
Sun.23.JUNE,apajn,1182.9,,,232.73,,,9950,,2550,,2.9,2.73
Sun.23.JUNE,eshie,586.73,,,126.03,,,11700,9000,8280,,-113.27,6.03
Sun.23.JUNE,swed,350.34,,,141.07,,,3200,,3610,,0.34,1.07
Sun.23.JUNE,ccoast,1288.45,,,394.53,,,24800,,4250,,38.45,-35.47
Sun.23.JUNE,jukw,1136,,,497.69,,,25800,,8550,,-34,-2.31
Sun.23.JUNE,ankwant,145.37,30,,42.24,10,,6650,,10980,,5.37,-7.76
Sun.23.JUNE,elub,810.55,60.35,,1651.52,40,,23600,,39510,,-29.8,-8.48
Sun.23.JUNE,tako,622.7,,,313.54,,,12750,,11150,,-7.3,-6.46
Sun.23.JUNE,daboa,166.11,,,439.01,,,10220,,5400,,26.11,39.01
Sun.23.JUNE,esip,228.07,,,103.54,,,4250,,5600,,8.07,-6.46
Sun.23.JUNE,bawd,674.69,,,531.12,,,7700,,29200,,-15.31,-28.88
Sun.23.JUNE,debi,1572.87,,,323.4,,,22580,,20400,,22.87,23.4
Sun.23.JUNE,anymame,964.7,40.03,,408.73,40.03,,21770,,7480,,-5.33,8.7
Mon.24.JUNE,odor,258.54,,,157.72,,,1580,,3740,,-1.46,-12.28
Mon.24.JUNE,shuk1,271.66,,,24.66,,,2080,,5480,,1.66,-5.34
Mon.24.JUNE,shuk2,272.09,,,32.64,,,4060,,3730,,32.09,-27.36
Mon.24.JUNE,agbo,292.44,,,13.89,,,8740,,3110,,-17.56,3.89
Mon.24.JUNE,nmai,,,,,,,,,,,0,0
Mon.24.JUNE,oyib,1291.8,,,449.93,,,17300,,14230,,1.8,-0.07
Mon.24.JUNE,danf,716.83,,,118.47,,,5690,,5710,,-3.17,-1.53
Mon.24.JUNE,TAIF,767.04,,,493.628,,,8320,,5560,,27.04,-6.372
Mon.24.JUNE,kata,444.91,,,188.59,,,4550,,7120,,4.91,-11.41
Mon.24.JUNE,botw,914.21,,,452.68,,,11660,,17590,,44.21,-7.32
Mon.24.JUNE,asha,481.26,,,192.21,,,4710,,11600,,1.26,2.21
Mon.24.JUNE,ayik,297.45,,,64.99,,,3130,,3080,,-22.55,-5.01
Mon.24.JUNE,odum,320.56,,,127.86,,,2590,,7040,,0.56,-2.14
Mon.24.JUNE,ashal1,,,,,,,,,,,0,0
Mon.24.JUNE,ashal2,306.29,,,222.37,,,8490,,8670,,-3.71,-7.63
Mon.24.JUNE,nurse,203.83,,,30.58,,,4750,,5270,,-6.17,0.58
Mon.24.JUNE,mayer,,,,,,,,,,,0,0
Mon.24.JUNE,borts,450.54,,,104.58,,,5040,,2530,,0.54,4.58
Mon.24.JUNE,ablek,200.78,,,37.55,,,3490,,3280,,-9.22,7.55
Mon.24.JUNE,danch,204.54,,,64.62,,,3680,,2710,,14.54,4.62
Mon.24.JUNE,aman,159.09,,,30.22,,,6010,,3500,,-0.91,10.22
Mon.24.JUNE,bego,783.87,,,380.12,,,10020,,4720,,3.87,10.12
Mon.24.JUNE,teach,309.28,,,327.29,,,6600,,6130,,19.28,-22.71
Mon.24.JUNE,asiak,238.43,,,687.23,,,10880,,3420,,38.43,-22.77
Mon.24.JUNE,adeis,,,,,,,,,,,0,0
Mon.24.JUNE,kofo,92.29,,,138.97,,,5440,,5080,,-7.71,-1.03
Mon.24.JUNE,ason,244.03,,,675.31,,,6000,,5190,,-15.97,-4.69
Mon.24.JUNE,akiman,110.38,74.64,,64.96,,,2900,,1500,,-194.26,-15.04
Mon.24.JUNE,asonk,283.79,,,170.12,,,1400,,10300,,-76.21,0.12
Mon.24.JUNE,ynkrum,,,,,,,,,,,0,0
Mon.24.JUNE,essien,458.68,,,180.48,,,3200,,6450,,58.68,10.48
Mon.24.JUNE,tred,,,,,,,,,,,0,0
Mon.24.JUNE,paky,766.78,,,478.782,,,17480,,13720,,6.78,8.782
Mon.24.JUNE,obua,373.67,,,410.7,,,5410,,20150,,23.67,-29.3
Mon.24.JUNE,akapo,,,,,,,,,,,0,0
Mon.24.JUNE,konko,361.37,,,1734.91,,,9970,,7130,,1.37,4.91
Mon.24.JUNE,kodi,244.64,,,111.19,,,7780,,15330,,-25.36,1.19
Mon.24.JUNE,hema,1133.31,,,529.74,,,16100,,7880,,3.31,-0.26
Mon.24.JUNE,toas,2779.61,,,1124.86,,,13580,,34050,,39.61,-25.14
Mon.24.JUNE,otaf,149.25,,,131.34,,,10790,,9440,,9.25,-8.66
Mon.24.JUNE,aboab,250.38,,,123.7,,,4450,,1840,,10.38,-6.3
Mon.24.JUNE,asuos,279.51,,,383.35,,,18750,,20050,,-0.49,23.35
Mon.24.JUNE,akrop,622.84,,,1380.01,,,14400,,13780,,32.84,10.01
Mon.24.JUNE,tep,175.85,,,152.13,,,4830,,8700,,-4.15,2.13
Mon.24.JUNE,anyi,347.79,,,485.69,,,9130,,4530,,-12.21,5.69
Mon.24.JUNE,ahen,232.91,,,2025.59,,,9340,,14340,,-27.09,45.59
Mon.24.JUNE,abof1,692.65,,,668.95,,,7450,,23680,,22.65,8.95
Mon.24.JUNE,nyin,445.89,,,529.53,,,9870,,11680,,5.89,-10.47
Mon.24.JUNE,adank,41.66,,,34.75,,,9270,,6870,,1.66,4.75
Mon.24.JUNE,aboas,841.07,,,959.04,,,21470,,6150,,11.07,9.04
Mon.24.JUNE,atagogo,309.85,,,226.47,,,3970,,3370,,9.85,-13.53
Mon.24.JUNE,wiam,1667.88,,,471.65,,,9000,,10030,,27.88,11.65
Mon.24.JUNE,agon,1771.246,,,430.271,,,16800,,11110,,-8.754,-19.729
Mon.24.JUNE,droman,176.71,20.14,,73.27,30,,9170,,7210,,6.57,-16.73
Mon.24.JUNE,ejur,425.06,40.31,,474.98,40,,4580,,8290,,-5.25,4.98
Mon.24.JUNE,agon2,304.45,,,821.04,,,10240,,14110,,-15.55,1.04
Mon.24.JUNE,kube,138.3,,,89.49,,,5630,,7020,,-1.7,9.49
Mon.24.JUNE,suny,517.33,,,51.79,,,6650,,12550,,7.33,1.79
Mon.24.JUNE,yawh,197.22,,,291.13,,,11680,,8050,,-2.78,1.13
Mon.24.JUNE,mantuk,388.73,,,396.51,,,6240,,11970,,8.73,6.51
Mon.24.JUNE,drob,122.36,,,85.83,,,14280,,2790,,2.36,5.83
Mon.24.JUNE,afrisi,624.03,,,262,,,14740,,4130,,-25.97,-8
Mon.24.JUNE,ntrotr,504.35,,,81.6,,,9340,,19380,,4.35,11.6
Mon.24.JUNE,chira,273.6,,,161.5,,,2210,,10570,,13.6,1.5
Mon.24.JUNE,nsoatr,660.49,,,229.56,,,24410,,9480,,-9.51,9.56
Mon.24.JUNE,tnkwae,201.6,,,8.34,,,5800,,4910,,1.6,-1.66
Mon.24.JUNE,tforik,520.07,,,72.55,,,6530,,5160,,10.07,-7.45
Mon.24.JUNE,wkoase,430.88,,,118.35,,,12680,,9940,,20.88,-11.65
Mon.24.JUNE,mks1,323.09,,,221.82,,,1600,,5860,,23.09,1.82
Mon.24.JUNE,mks2,260.38,,,347.12,,,2710,,6870,,0.38,-12.88
Mon.24.JUNE,mks3,344.97,,,165.15,,,11400,,7600,,-5.03,-14.85
Mon.24.JUNE,mks4,,,,,,,,,,,0,0
Mon.24.JUNE,salt1,283.85,,,188.67,,,7570,,6680,,33.85,-1.33
Mon.24.JUNE,salt2,227.49,,,15.98,,,5790,,4350,,-22.51,5.98
Mon.24.JUNE,afosu,134.1,,,109.86,,,7800,,3900,,-65.9,9.86
Mon.24.JUNE,asik,1291.17,,,119.92,,,21330,,10270,,41.17,-10.08
Mon.24.JUNE,ajuk,536.8,20,,105.59,10,,8760,,5300,,-13.2,-44.41
Mon.24.JUNE,jamr,995.9,,,34.87,,,4990,,6450,,-4.1,-5.13
Mon.24.JUNE,kunt,292.37,,,161.74,,,9900,,1860,,2.37,11.74
Mon.24.JUNE,kas1,277.52,10,,179.96,10,,3730,,3150,,-2.48,-0.04
Mon.24.JUNE,kas2,200.41,,,38.91,,,3650,,1960,,20.41,-11.09
Mon.24.JUNE,kas3,,,,,,,,,,,0,0
Mon.24.JUNE,fett,1958.1,10,,2755.64,20,,14760,,10070,,8.1,5.64
Mon.24.JUNE,apajn,751.11,,,434.74,,,9200,,2130,,1.11,14.74
Mon.24.JUNE,eshie,548.67,,,164.55,,,11200,,8120,,48.67,4.55
Mon.24.JUNE,swed,248.98,,,133.24,,,2960,,3480,,8.98,3.24
Mon.24.JUNE,ccoast,1093.76,,,194.23,,,23700,,4060,,-6.24,4.23
Mon.24.JUNE,jukw,1305.35,,,390.56,,,24500,,8160,,5.35,0.56
Mon.24.JUNE,ankwant,158.1,,,74.93,,,6490,,10900,,-1.9,-5.07
Mon.24.JUNE,elub,1645.21,,,831.14,,,21990,,38650,,35.21,-28.86
Mon.24.JUNE,tako,685.97,,,212.46,,,12080,,10940,,15.97,2.46
Mon.24.JUNE,daboa,155.29,,,118.37,,,10090,,5300,,25.29,18.37
Mon.24.JUNE,esip,229.57,,,23.41,,,4020,,5580,,-0.43,3.41
Mon.24.JUNE,bawd,511.93,,,401.47,,,7180,,28770,,-8.07,-28.53
Mon.24.JUNE,debi,1429.09,40.51,,1190.17,40.49,,21200,,19240,,8.58,-10.32
Mon.24.JUNE,anymame,689.17,,,389.88,,,21080,,7090,,-0.83,-0.12
Tues.25.JUNE,odor,297.02,,72,249.75,,,10400,9000,3470,,45.02,-20.25
Tues.25.JUNE,shuk1,314.83,,,22.92,,,1770,,5460,,4.83,2.92
Tues.25.JUNE,shuk2,314.93,,,82.04,,,3780,,3620,,34.93,-27.96
Tues.25.JUNE,agbo,324.53,20,,136.53,20,,8390,,2990,,-45.47,-3.47
Tues.25.JUNE,nmai,,,,,,,,,,,0,0
Tues.25.JUNE,oyib,1465.17,,,971.33,,,15810,,13230,,-24.83,-28.67
Tues.25.JUNE,danf,670.67,,117,321.39,,,14140,9000,5390,,3.67,1.39
Tues.25.JUNE,TAIF,842.21,,,327.318,,,7520,,5260,,42.21,27.318
Tues.25.JUNE,kata,367.83,,,645.65,,,4200,,6500,,17.83,25.65
Tues.25.JUNE,botw,1026.03,,108,597.24,,,24450,13500,17000,,208.03,7.24
Tues.25.JUNE,asha,596.76,20,,464.75,20,,13120,9000,11180,,-13.24,24.75
Tues.25.JUNE,ayik,290.66,,,29.88,,,2840,,3060,,0.66,9.88
Tues.25.JUNE,odum,307.48,,,126.45,,,2280,,6920,,-2.52,6.45
Tues.25.JUNE,ashal1,,,,,,,,,,,0,0
Tues.25.JUNE,ashal2,326.83,,,452.93,,,8200,,8220,,36.83,2.93
Tues.25.JUNE,nurse,242.14,,,131.33,,,4500,,5140,,-7.86,1.33
Tues.25.JUNE,mayer,,,,,,,,,,,0,0
Tues.25.JUNE,borts,290.69,,,79.23,,,4700,,2450,,-49.31,-0.77
Tues.25.JUNE,ablek,129.73,,,92.37,,,3370,,3180,,9.73,-7.63
Tues.25.JUNE,danch,219.7,,,171.56,,,3450,,2550,,-10.3,11.56
Tues.25.JUNE,aman,356.59,,,34.73,,,5660,,3480,,6.59,14.73
Tues.25.JUNE,bego,762.8,,,254.27,,,9220,,4490,,-37.2,24.27
Tues.25.JUNE,teach,180.09,,,1831.06,,108,6400,,8920,4500,-19.91,13.06
Tues.25.JUNE,asiak,307.92,,,964.97,,,10620,,11380,9000,47.92,-75.03
Tues.25.JUNE,adeis,,,,,,,,,,,0,0
Tues.25.JUNE,kofo,102.52,10.08,108,197.41,10.09,,5460,,4870,,4.44,-22.68
Tues.25.JUNE,ason,74,,,146.44,,,5940,,5070,,14,26.44
Tues.25.JUNE,akiman,127.42,,,69.14,,,2770,,1440,,-2.58,9.14
Tues.25.JUNE,asonk,417.8,,,159.24,,,980,,10140,,-2.2,-0.76
Tues.25.JUNE,ynkrum,,,,,,,,,,,0,0
Tues.25.JUNE,essien,327.33,,72,152.28,,,11850,9000,6290,,-94.67,-7.72
Tues.25.JUNE,tred,,,,,,,,,,,0,0
Tues.25.JUNE,paky,694.01,,,1492.604,,,16790,,12230,,4.01,2.604
Tues.25.JUNE,obua,597.72,,,722.24,,,4860,,19440,,47.72,12.24
Tues.25.JUNE,akapo,,,,,,,,,,,0,0
Tues.25.JUNE,konko,361.44,,,475.47,,,9610,,6650,,1.44,-4.53
Tues.25.JUNE,kodi,206.93,,,417.2,,,7570,,14920,,-3.07,7.2
Tues.25.JUNE,hema,1493.36,,,1001.47,,,14610,,6880,,3.36,1.47
Tues.25.JUNE,toas,1886.29,30.42,,1141.67,80.25,,11720,,33040,,-4.13,51.42
Tues.25.JUNE,otaf,139.61,,,138.99,,,10640,,9310,,-10.39,8.99
Tues.25.JUNE,aboab,187.56,,,230.31,,,4270,,1620,,7.56,10.31
Tues.25.JUNE,asuos,328.19,,,462.13,,,18410,,19600,,-11.81,12.13
Tues.25.JUNE,akrop,734.65,,,1105.64,,,13630,,12690,,-35.35,15.64
Tues.25.JUNE,tep,243.51,,,141.21,,,4600,,8550,,13.51,-8.79
Tues.25.JUNE,anyi,213.5,,,666.77,,,8920,,3870,,3.5,6.77
Tues.25.JUNE,ahen,263.4,,,1030.31,,,9070,,13280,,-6.6,-29.69
Tues.25.JUNE,abof1,523.66,,,924.35,,,6940,,22760,,13.66,4.35
Tues.25.JUNE,nyin,405.12,,,573.49,,,9470,,11130,,5.12,23.49
Tues.25.JUNE,adank,47.55,,,6.94,,,9220,,6850,,-2.45,-13.06
Tues.25.JUNE,aboas,1145.48,20.23,,1370.653,40.52,,20360,,4830,,15.25,10.133
Tues.25.JUNE,atagogo,334.33,,,402.23,,,3640,,2980,,4.33,12.23
Tues.25.JUNE,wiam,1312.7,,,353,,,7730,,9690,,42.7,13
Tues.25.JUNE,agon,1864.374,40.45,,651.492,20.22,,15000,,10480,,23.924,1.272
Tues.25.JUNE,droman,137.26,,,253.62,,,9030,,6960,,-2.74,3.62
Tues.25.JUNE,ejur,513.52,,,252.78,,,4060,,8040,,-6.48,2.78
Tues.25.JUNE,agon2,364.66,40.42,,732.48,30.37,,9930,,13400,,14.24,-7.89
Tues.25.JUNE,kube,76.42,,,1040.29,,,5570,,6000,,16.42,20.29
Tues.25.JUNE,suny,623.58,,,978.17,,,6030,,11580,,3.58,8.17
Tues.25.JUNE,yawh,422.14,,,103.58,,,11260,,7930,,2.14,-16.42
Tues.25.JUNE,mantuk,320.83,20.25,,146.32,20.23,,5930,,11850,,-9.42,6.09
Tues.25.JUNE,drob,133.55,,,147.31,,,14140,,2650,,-6.45,7.31
Tues.25.JUNE,afrisi,542.78,58.07,,726.69,47.39,,14260,,3480,,4.71,29.3
Tues.25.JUNE,ntrotr,502.02,,,64.97,,,8850,,19330,,12.02,14.97
Tues.25.JUNE,chira,295.98,,,648.69,,,1900,,9930,,-14.02,8.69
Tues.25.JUNE,nsoatr,747.79,30.41,,670.46,20.28,,23710,,8840,,17.38,10.18
Tues.25.JUNE,tnkwae,222.14,,,12.5,,,5580,,4900,,2.14,2.5
Tues.25.JUNE,tforik,594.47,64.34,,102.75,43.36,,5990,,5100,,-9.87,-0.61
Tues.25.JUNE,wkoase,423.77,,,231.4,,,12250,,9700,,-6.23,-8.6
Tues.25.JUNE,mks1,343.09,,72,257.18,,,10250,9000,5600,,-78.91,-2.82
Tues.25.JUNE,mks2,246.76,,,433.95,,,2480,,6400,,16.76,-36.05
Tues.25.JUNE,mks3,649.13,,,966.46,,,10800,,6620,,49.13,-13.54
Tues.25.JUNE,mks4,,,,,,,,,,,0,0
Tues.25.JUNE,salt1,423.98,,,215.91,,,7180,,6460,,33.98,-4.09
Tues.25.JUNE,salt2,367.73,,,48.34,,,5420,,4320,,-2.27,18.34
Tues.25.JUNE,afosu,107.55,,,681.74,,,7710,,3200,,17.55,-18.26
Tues.25.JUNE,asik,1566.35,,,221.74,,,19780,,10040,,16.35,-8.26
Tues.25.JUNE,ajuk,731.33,,,150.51,,,8040,,5170,,11.33,20.51
Tues.25.JUNE,jamr,1166.21,,,370.09,,,3830,,6080,,6.21,0.09
Tues.25.JUNE,kunt,275.59,,,187.56,,,9630,,1690,,5.59,17.56
Tues.25.JUNE,kas1,323.09,,,197.63,,,3400,,2960,,-6.91,7.63
Tues.25.JUNE,kas2,226.96,,,100.01,,,3440,,1860,,16.96,0.01
Tues.25.JUNE,kas3,,,,,,,,,,,0,0
Tues.25.JUNE,fett,1768.09,,,4881.27,,,13000,,5200,,8.09,11.27
Tues.25.JUNE,apajn,1505.05,,,398.28,,,7700,,1740,,5.05,8.28
Tues.25.JUNE,eshie,662.14,,,68.25,,,10560,,8050,,22.14,-1.75
Tues.25.JUNE,swed,596.76,,,96.58,,,2360,,3380,,-3.24,-3.42
Tues.25.JUNE,ccoast,1134.43,30,,270.45,25,,22540,,3770,,-55.57,-44.55
Tues.25.JUNE,jukw,1260.36,36.14,,727.06,35.09,,23260,,7450,,-15.78,-18.03
Tues.25.JUNE,ankwant,104.33,,,170.01,,,6360,,10740,,-25.67,10.01
Tues.25.JUNE,elub,933.88,,,3006.22,,,21050,,35600,,-6.12,-43.78
Tues.25.JUNE,tako,589.06,,,474.53,,,11500,,10510,,9.06,44.53
Tues.25.JUNE,daboa,131.03,,,215.44,,,9940,,5100,,-18.97,15.44
Tues.25.JUNE,esip,240.77,,,109.72,,,3770,,5480,,-9.23,9.72
Tues.25.JUNE,bawd,512.83,,,292.05,,,6670,,28460,,2.83,-17.95
Tues.25.JUNE,debi,2088.78,,,558.91,,,19170,,18640,,58.78,-41.09
Tues.25.JUNE,anymame,1738.73,,,510.76,,,19350,,6590,,8.73,10.76
Wed.26.JUNE,odor,466.71,,,296.78,,,9950,,3170,,16.71,-3.22
Wed.26.JUNE,shuk1,251.23,20,,38.21,20,,6040,4500,5440,,1.23,-1.79
Wed.26.JUNE,shuk2,290.83,10,,43.42,10,,3510,,3580,,10.83,-6.58
Wed.26.JUNE,agbo,357.43,,,143.15,,,8000,,2870,,-32.57,23.15
Wed.26.JUNE,nmai,,,,,,,,,,,0,0
Wed.26.JUNE,oyib,1463.74,,,1338.05,,,14380,,11870,,33.74,-21.95
Wed.26.JUNE,danf,589.43,,,338.74,,,13560,,5050,,9.43,-1.26
Wed.26.JUNE,TAIF,735.01,,,301.847,,,6800,,4960,,15.01,1.847
Wed.26.JUNE,kata,323.07,,36,398.18,,,8400,4500,6090,,-12.93,-11.82
Wed.26.JUNE,botw,1013.99,,,743.35,,,23400,,16180,,-36.01,-76.65
Wed.26.JUNE,asha,404.53,,,1193.56,,,12700,,10020,,-15.47,33.56
Wed.26.JUNE,ayik,360.13,,,28.48,,,2490,,3020,,10.13,-11.52
Wed.26.JUNE,odum,282.06,40,,185.18,20,,2040,,6750,,2.06,-4.82
Wed.26.JUNE,ashal1,,,,,,,,,,,0,0
Wed.26.JUNE,ashal2,685.07,,,416.55,,,7500,,7780,,-14.93,-23.45
Wed.26.JUNE,nurse,156.42,10.09,,116.44,10.08,,4360,,5030,,6.33,-3.64
Wed.26.JUNE,mayer,,,,,,,,,,,0,0
Wed.26.JUNE,borts,284.29,,,115.35,,,4410,,2330,,-5.71,-4.65
Wed.26.JUNE,ablek,183.32,,,61.7,,,3200,,3110,,13.32,-8.3
Wed.26.JUNE,danch,233.78,,,222.67,,,3210,,2340,,-6.22,12.67
Wed.26.JUNE,aman,486.65,,,39.59,,,5170,,3430,,-3.35,-10.41
Wed.26.JUNE,bego,788.6,,,372.47,,,8400,,4130,,-31.4,12.47
Wed.26.JUNE,teach,158.61,,,147.33,,,6260,,8780,,18.61,7.33
Wed.26.JUNE,asiak,484.87,,,201.5,,,10150,,11170,,14.87,-8.5
Wed.26.JUNE,adeis,,,,,,,,,,,0,0
Wed.26.JUNE,kofo,158.52,,,184.51,,,5280,,4700,,-21.48,14.51
Wed.26.JUNE,ason,71.27,,,31.96,,,5860,,5030,,-8.73,-8.04
Wed.26.JUNE,akiman,217.98,,,107.99,,,2540,,1330,,-12.02,-2.01
Wed.26.JUNE,asonk,300.24,,,3340.58,,,630,,6800,,-49.76,0.58
Wed.26.JUNE,ynkrum,,,,,,,,,,,0,0
Wed.26.JUNE,essien,380.2,,,226.93,,,11520,,6070,,50.2,6.93
Wed.26.JUNE,tred,,,,,,,,,,,0,0
Wed.26.JUNE,paky,631.77,,,1558.419,,144,16160,,28830,18000,1.77,14.419
Wed.26.JUNE,obua,496.33,,,271.69,,,4420,,19140,,56.33,-28.31
Wed.26.JUNE,akapo,,,,,,,,,,,0,0
Wed.26.JUNE,konko,243.15,,,362.1,,,9380,,6280,,13.15,-7.9
Wed.26.JUNE,kodi,222.56,,,283.92,,,7340,,14630,,-7.44,-6.08
Wed.26.JUNE,hema,1257.98,,,759.13,,72,13360,,15210,9000,7.98,17.13
Wed.26.JUNE,toas,5623.16,,144,3525.4,,72,24420,18000,38580,9000,179.16,-6.6
Wed.26.JUNE,otaf,94.76,,,110.48,,,10540,,9200,,-5.24,0.48
Wed.26.JUNE,aboab,239.8,,,193.95,,,4040,,1440,,9.8,13.95
Wed.26.JUNE,asuos,355.33,40.45,,406.31,40.4,,18080,,19220,,-15.12,-14.09
Wed.26.JUNE,akrop,881.46,,,2568.58,,,12780,,10160,,31.46,38.58
Wed.26.JUNE,tep,284.19,,,142.19,,,4320,,8400,,4.19,-7.81
Wed.26.JUNE,anyi,255.79,,,349.59,,,8650,,3530,,-14.21,9.59
Wed.26.JUNE,ahen,511.27,48.35,,2277.5,70.09,,8570,,38440,27000,-37.08,367.41
Wed.26.JUNE,abof1,639.5,50.65,,3940.06,50.74,,6340,,18920,,-11.15,49.32
Wed.26.JUNE,nyin,588.03,,,543.69,,,8870,,10600,,-11.97,13.69
Wed.26.JUNE,adank,34.91,,,39.96,,,9180,,6820,,-5.09,9.96
Wed.26.JUNE,aboas,1004.51,,,2176.514,,144,19370,,20780,18000,14.51,-17.486
Wed.26.JUNE,atagogo,194.14,,,209.83,,,3450,,2770,,4.14,-0.17
